age,no_of_children,net_yearly_income,no_of_days_employed,total_family_members,migrant_worker,yearly_debt_payments,credit_limit,credit_limit_used(%),credit_score,prev_defaults,default_in_last_6months,gender_F,gender_M,gender_XNA,owns_car_N,owns_car_Y,owns_house_N,owns_house_Y,occupation_type_Accountants,occupation_type_Cleaning staff,occupation_type_Cooking staff,occupation_type_Core staff,occupation_type_Drivers,occupation_type_HR staff,occupation_type_High skill tech staff,occupation_type_IT staff,occupation_type_Laborers,occupation_type_Low-skill Laborers,occupation_type_Managers,occupation_type_Medicine staff,occupation_type_Private service staff,occupation_type_Realty agents,occupation_type_Sales staff,occupation_type_Secretaries,occupation_type_Security staff,occupation_type_Unknown,occupation_type_Waiters/barmen staff,credit_card_default
33,0.0,146878.21,3943.0,2.0,0.0,26482.63,17762.68,71,748.0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
42,1.0,101440.74,2161.0,3.0,0.0,8376.45,19804.61,0,793.0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
28,0.0,138698.62,1401.0,1.0,1.0,19404.61,16713.82,35,861.0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
46,2.0,219751.4,855.0,4.0,0.0,63581.51,66804.19,45,710.0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
31,0.0,101908.87,7649.0,2.0,1.0,16857.34,17608.51,37,939.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
25,0.0,186936.55,975.0,1.0,0.0,22222.97,67597.4,90,917.0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
36,0.0,139384.14,2532.0,2.0,0.0,20841.25,35919.56,54,923.0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,0.0,199573.84,365252.0,2.0,0.0,48676.25,42591.78,25,907.0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
35,0.0,187516.47,956.0,2.0,0.0,19782.49,38747.96,35,665.0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
43,0.0,122839.3,606.0,2.0,0.0,37085.16,16109.01,55,774.0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
46,0.0,234585.37,3147.0,2.0,1.0,35001.42,41435.27,54,720.0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
46,0.0,114100.35,1115.0,1.0,0.0,16414.67,13932.71,22,889.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
52,0.0,178013.91,4029.0,2.0,1.0,26978.89,40428.37,40,760.0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
44,0.0,132120.75,2423.0,2.0,0.0,37335.89,16267.82,19,706.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
35,0.0,233497.45,1054.0,2.0,0.0,23656.71,38544.96,71,938.0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,0.0,267309.96,3317.0,2.0,1.0,54821.12,35546.58,69,728.0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
50,0.0,217209.59,809.0,2.0,0.0,53300.88,49992.71,25,784.0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
51,1.0,357962.78,968.0,3.0,0.0,41413.66,91334.4,4,901.0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
42,0.0,78691.77,1190.0,2.0,0.0,19476.1,15327.88,12,884.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
23,1.0,226343.17,1104.0,3.0,0.0,38563.65,66714.46,36,789.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
46,1.0,119122.2,3317.0,3.0,0.0,23000.77,16542.67,70,742.0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
24,0.0,202262.44,3401.0,2.0,1.0,62811.68,54108.26,27,685.0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,0.0,157424.7,2744.0,1.0,1.0,33960.43,40972.86,92,816.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
44,0.0,217309.13,505.0,1.0,0.0,66381.13,25957.98,44,662.0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
54,3.0,134032.44,1364.0,5.0,0.0,35590.27,26488.21,3,947.0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0.0,121107.93,2488.0,2.0,0.0,43429.36,45034.57,94,799.0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,0.0,333891.33,2204.0,2.0,0.0,45821.8,95248.15,94,600.0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
42,0.0,151875.85,1638.0,2.0,0.0,20532.62,19989.92,71,807.0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
30,0.0,232453.65,365240.0,2.0,0.0,53881.47,54047.41,62,852.0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
50,0.0,136189.92,1973.0,2.0,1.0,9312.56,44842.48,95,849.0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,2.0,94595.79,2490.0,4.0,0.0,27295.67,34721.71,34,810.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
53,1.0,132036.41,1086.0,2.0,0.0,26559.15,33780.07,76,723.0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,0.0,87245.47,1378.0,2.0,1.0,16704.16,11558.43,54,901.0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
40,2.0,119057.5,4099.0,4.0,0.0,37935.57,23056.72,25,919.0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
51,0.0,113274.41,365247.0,1.0,0.0,18101.64,16246.91,69,928.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
39,0.0,284276.27,365248.0,2.0,0.0,38289.46,67173.13,73,811.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
39,0.0,118212.52,3770.0,2.0,1.0,23746.01,23983.29,31,761.0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
37,0.0,141825.15,365246.0,2.0,0.0,41262.72,39285.11,84,502.0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
47,0.0,97254.99,365247.0,1.0,0.0,14994.97,13788.79,88,778.0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
51,0.0,238248.44,7335.0,2.0,1.0,31931.51,84415.87,6,917.0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,0.0,166713.1,365250.0,2.0,0.0,27711.81,27010.64,1,775.0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
39,0.0,171174.47,7012.0,2.0,1.0,33493.44,58386.85,54,879.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
24,0.0,259712.79,3652.0,1.0,0.0,60279.35,96819.59,6,805.0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
51,0.0,183653.73,846.0,2.0,0.0,62614.05,62346.94,3,876.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
34,0.0,113507.33,365251.0,1.0,0.0,19915.03,34285.06,0,693.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
49,1.0,200441.21,716.0,3.0,1.0,11573.39,48395.39,18,826.0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
50,0.0,233050.57,2334.0,2.0,0.0,16868.54,76442.31,34,748.0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
55,0.0,143938.14,5378.0,2.0,0.0,31833.14,23949.04,41,828.0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,2.0,302636.94,1716.0,3.0,1.0,41997.95,47551.33,67,757.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
54,1.0,388494.44,572.0,3.0,0.0,18460.11,65269.82,99,555.0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
44,2.0,329246.11,537.0,4.0,0.0,29846.92,40203.97,47,813.0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,0.0,57192.58,365249.0,2.0,0.0,18906.14,15932.35,22,695.0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
33,0.0,177617.32,1205.0,1.0,0.0,42233.24,60196.2,23,907.0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,0.0,239751.57,214.0,1.0,1.0,37298.98,35408.53,90,747.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
43,1.0,181626.4,2344.0,2.0,0.0,28788.07,40262.5,24,890.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
47,1.0,150188.6,1635.0,3.0,0.0,42000.46,19699.34,72,812.0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,0.0,141559.94,4836.0,2.0,0.0,12018.18,23403.99,4,774.0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
39,0.0,71582.54,186.0,1.0,0.0,10486.07,29186.1,99,560.0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
42,2.0,135280.66,1359.0,4.0,0.0,16821.97,22446.29,46,897.0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
53,0.0,340512.84,1465.0,2.0,0.0,7737.68,70083.25,56,939.0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,2.0,214408.56,1195.0,4.0,0.0,47497.66,36714.98,32,822.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
31,0.0,171234.69,3687.0,2.0,0.0,15187.39,38593.84,28,658.0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,0.0,131134.69,439.0,1.0,0.0,19889.78,25518.63,27,907.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30,0.0,220474.67,2635.0,2.0,0.0,45443.39,52731.57,56,652.0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
41,0.0,143626.39,125.0,1.0,0.0,31760.08,45453.14,20,884.0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,0.0,240396.96,740.0,2.0,0.0,76318.14,48074.15,79,913.0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
54,0.0,137280.49,832.0,1.0,0.0,11691.77,20903.6,31,884.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
48,0.0,189021.13,365249.0,2.0,0.0,34716.89,24212.88,22,776.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
45,0.0,501639.08,1206.0,2.0,0.0,14440.07,89136.21,93,733.0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,0.0,319187.32,8079.0,2.0,0.0,53497.84,54801.49,25,698.0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,0.0,413857.95,365252.0,1.0,0.0,19823.89,96658.41,34,692.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
43,1.0,134434.33,561.0,3.0,0.0,10900.64,41947.51,57,821.0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
45,0.0,154555.52,365252.0,2.0,0.0,47692.99,22897.28,15,893.0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
44,0.0,180695.79,633.0,1.0,0.0,30846.51,23857.55,37,676.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
24,0.0,165732.83,365243.0,2.0,0.0,55385.22,60983.17,90,647.0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
49,0.0,89680.62,365244.0,2.0,0.0,33502.42,9496.13,88,936.0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
37,0.0,145148.79,365243.0,1.0,0.0,28424.56,30169.88,93,541.0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
29,0.0,196632.74,365249.0,2.0,0.0,31604.76,22276.01,31,670.0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
39,0.0,321581.28,1563.0,2.0,0.0,73090.9,52813.22,53,714.0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,0.0,112611.93,365248.0,2.0,0.0,47497.49,25955.36,30,717.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
43,0.0,124488.08,443.0,1.0,0.0,7764.41,21782.85,66,905.0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,0.0,125087.45,365240.0,2.0,0.0,26595.29,41059.26,83,730.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
48,0.0,100473.16,1896.0,2.0,0.0,29021.17,12548.26,66,878.0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0.0,146120.15,365244.0,2.0,0.0,19788.09,26976.71,38,653.0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
38,0.0,183320.36,186.0,2.0,0.0,41955.39,40065.94,98,710.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
39,2.0,399528.98,2805.0,4.0,1.0,25146.98,83623.88,16,810.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
23,2.0,72976.45,2632.0,3.0,0.0,19412.62,14018.91,19,791.0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,0.0,143981.19,365249.0,1.0,0.0,33823.6,26579.6,16,804.0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
55,0.0,219555.15,3046.0,2.0,0.0,12888.22,26172.0,54,835.0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
27,0.0,89866.8,365246.0,2.0,0.0,13324.46,22612.34,4,917.0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
49,0.0,150022.65,10023.0,2.0,0.0,38551.46,26596.92,36,920.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
33,2.0,206651.29,1265.0,4.0,1.0,17743.4,52095.52,96,828.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
42,0.0,235947.12,3693.0,1.0,0.0,75206.18,27065.59,87,717.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
36,1.0,193179.25,2757.0,3.0,0.0,14607.14,43754.25,49,773.0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
51,1.0,231695.71,308.0,3.0,1.0,28200.49,52258.64,27,893.0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
49,0.0,199569.28,467.0,2.0,1.0,20001.45,23717.86,81,815.0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
38,0.0,344906.6,14946.0,1.0,0.0,76728.03,66939.4,45,844.0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
33,0.0,255437.77,2344.0,2.0,0.0,40113.25,40892.91,1,709.0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
30,0.0,98699.67,365243.0,1.0,0.0,9359.81,11251.54,10,855.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
35,0.0,168035.01,2534.0,2.0,0.0,71010.84,50629.77,88,685.0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,1.0,204163.34,1602.0,3.0,1.0,24958.61,45249.57,3,820.0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
54,0.0,87395.71,284.0,1.0,0.0,22028.18,19642.14,8,928.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
55,2.0,241483.44,852.0,4.0,0.0,69879.86,77626.72,84,786.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
31,0.0,193043.05,3400.0,2.0,1.0,41271.79,24474.3,49,841.0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,0.0,38773.52,365249.0,2.0,0.0,16360.59,9862.58,93,818.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
50,0.0,116483.39,365242.0,1.0,0.0,17822.32,20928.66,95,683.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
45,0.0,293194.58,1082.0,1.0,1.0,56570.23,36297.71,7,735.0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
54,0.0,222085.98,187.0,2.0,1.0,20412.44,67448.85,97,778.0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
49,0.0,281972.32,2478.0,1.0,0.0,38977.86,46404.95,68,808.0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
48,0.0,145008.04,1366.0,1.0,0.0,34769.04,48224.42,11,689.0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,3.0,238260.64,1089.0,5.0,0.0,29568.75,44997.22,56,949.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
43,1.0,259397.91,2152.0,3.0,0.0,48835.81,56325.14,68,821.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
27,0.0,210704.27,8057.0,1.0,0.0,44923.62,46225.71,91,863.0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
33,0.0,203721.53,150.0,2.0,0.0,29484.58,66529.74,68,704.0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
31,0.0,142062.29,474.0,2.0,0.0,19665.4,28521.05,57,685.0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
40,0.0,143049.42,708.0,2.0,0.0,9762.71,49566.06,94,704.0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,0.0,144835.19,913.0,1.0,0.0,25785.66,39801.94,89,704.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
36,0.0,99570.99,365250.0,2.0,0.0,21266.54,32703.43,16,786.0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
41,1.0,82983.74,149.0,3.0,0.0,30968.94,13230.89,9,890.0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
45,0.0,382459.02,7070.0,2.0,0.0,35366.17,59729.49,83,942.0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
42,0.0,231690.02,1338.0,1.0,0.0,18517.83,83166.31,12,663.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
50,0.0,140190.78,1874.0,2.0,1.0,23519.69,22391.0,19,754.0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,1.0,141979.14,913.0,2.0,0.0,21484.21,36769.94,24,847.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
47,0.0,273447.86,369.0,1.0,1.0,28660.82,69695.65,90,657.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
45,0.0,148412.18,5315.0,2.0,0.0,12520.39,41475.95,87,916.0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
55,0.0,143348.5,1316.0,1.0,1.0,36802.03,35225.29,91,783.0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
53,0.0,202849.11,164.0,1.0,0.0,72111.69,27292.63,99,563.0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
48,1.0,257926.52,2578.0,3.0,1.0,30477.25,76072.08,64,748.0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
34,0.0,167466.28,240.0,1.0,0.0,35908.22,30894.43,63,905.0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,2.0,151345.27,764.0,4.0,1.0,17142.24,41485.28,46,886.0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
41,0.0,153437.44,365248.0,1.0,0.0,13989.83,19370.24,90,552.0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
39,0.0,97642.03,989.0,2.0,1.0,28721.91,17061.12,7,928.0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
52,1.0,245006.42,1647.0,2.0,0.0,16934.84,30191.47,14,738.0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,1.0,160639.73,1558.0,3.0,1.0,33900.45,29145.74,75,765.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
53,0.0,155216.19,960.0,2.0,0.0,17373.64,47604.61,7,674.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
53,0.0,119506.41,365244.0,2.0,0.0,39063.47,39893.17,61,787.0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
44,0.0,320844.72,734.0,2.0,0.0,60658.09,116944.97,20,921.0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
23,1.0,244424.52,3101.0,3.0,0.0,28998.84,54119.97,53,908.0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
47,1.0,122974.47,1506.0,2.0,0.0,13425.2,23620.48,22,829.0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
